t0_date,p0_date,event,duration_days,potential_followup_days,p1_date
2017-09-19,2017-03-15,0,393.01103,393.01103,
2017-12-27,2017-12-15,0,293.8275,293.8275,
2017-12-10,2017-12-02,0,311.175903,311.175903,
2017-02-14,2017-02-07,0,610.27919,610.27919,
2018-03-08,2018-03-02,0,223.221377,223.221377,
2017-10-09,2017-09-29,0,372.838657,372.838657,
2017-04-07,2017-02-10,0,558.115382,558.115382,
2018-03-27,2018-02-27,0,203.758692,203.758692,
2017-07-04,2017-06-19,0,469.957037,469.957037,
2017-05-19,2017-05-07,0,516.12287,516.12287,
2018-04-05,2018-03-26,0,194.954699,194.954699,
2017-03-09,2017-02-20,0,587.473808,587.473808,
2018-03-28,2018-03-21,0,203.025463,203.025463,
2018-01-08,2017-12-13,0,281.853484,281.853484,
2017-06-09,2017-05-29,0,495.383657,495.383657,
2017-08-01,2017-07-23,0,441.960185,441.960185,
2017-06-19,2017-06-06,0,485.009699,485.009699,
2018-01-10,2017-11-25,0,279.903519,279.903519,
2017-11-24,2017-11-12,0,326.835787,326.835787,
2017-12-08,2017-12-04,0,313.067373,313.067373,
2018-01-19,2018-01-11,0,270.860012,270.860012,
2018-03-22,2018-03-12,0,208.762292,208.762292,
2017-12-06,2017-11-26,0,314.987512,314.987512,
2017-07-27,2017-07-19,0,447.053021,447.053021,
2018-03-28,2018-03-11,0,203.651123,203.651123,
2018-01-24,2018-01-15,0,265.764109,265.764109,
2017-11-22,2017-11-13,0,328.911528,328.911528,
2018-01-20,2018-01-17,0,270.243345,270.243345,
2017-11-30,2017-11-27,0,320.998808,320.998808,
2018-01-29,2018-01-12,0,260.909097,260.909097,
2018-03-22,2018-03-11,0,209.285799,209.285799,
2018-01-24,2018-01-17,0,266.066389,266.066389,
2017-04-17,2017-04-07,0,548.233484,548.233484,
2018-03-22,2018-03-06,0,208.818981,208.818981,
2018-03-12,2018-02-23,0,219.087083,219.087083,
2017-04-05,2017-03-18,0,560.234363,560.234363,
2018-03-05,2018-02-10,0,225.956285,225.956285,
2017-12-09,2017-12-03,1,23.030266,312.120312,2018-01-01
2017-06-06,2017-05-24,0,498.167407,498.167407,
2017-07-21,2017-06-29,0,452.872326,452.872326,
2017-06-02,2017-05-21,0,502.105891,502.105891,
2017-12-18,2017-11-29,0,302.945127,302.945127,
2018-02-22,2018-02-15,0,237.192731,237.192731,
2017-07-13,2017-06-24,0,460.887454,460.887454,
2017-11-22,2017-10-28,0,329.223194,329.223194,
2017-11-23,2017-11-15,0,327.850799,327.850799,
2018-02-14,2018-02-04,0,245.157708,245.157708,
2018-01-31,2018-01-26,0,258.856424,258.856424,
2018-02-16,2018-01-30,0,242.967072,242.967072,
2017-12-18,2017-11-30,0,302.84809,302.84809,
2017-04-04,2017-03-22,0,561.091852,561.091852,
2017-02-02,2017-01-27,0,621.95588,621.95588,
2017-05-10,2017-04-29,0,525.043252,525.043252,
2017-10-17,2017-10-03,0,364.91809,364.91809,
2018-04-19,2018-02-25,0,181.03985,181.03985,
2017-10-05,2017-09-23,0,377.292662,377.292662,
2017-10-06,2017-10-03,0,375.887211,375.887211,
2017-04-03,2017-03-22,0,562.134965,562.134965,
2017-05-16,2017-05-10,0,519.238438,519.238438,
2017-07-26,2017-07-08,0,447.856644,447.856644,
2018-01-16,2018-01-11,0,274.017963,274.017963,
2017-03-24,2017-03-18,0,572.220324,572.220324,
2018-03-31,2018-03-26,0,199.876076,199.876076,
2017-02-17,2017-02-11,0,607.34338,607.34338,
2017-03-22,2017-03-16,0,574.205567,574.205567,
2017-08-09,2017-08-01,0,433.835938,433.835938,
2017-06-09,2017-05-28,0,495.220475,495.220475,
2018-01-03,2017-12-16,0,286.731065,286.731065,
2018-04-18,2018-04-08,0,181.808866,181.808866,
2018-03-02,2018-02-14,0,228.901933,228.901933,
2018-02-23,2018-02-12,0,235.729988,235.729988,
2017-04-25,2017-04-03,0,540.077419,540.077419,
2017-12-04,2017-11-24,0,317.091447,317.091447,
2018-04-10,2018-03-21,0,190.068137,190.068137,
2017-11-28,2017-11-13,1,64.857882,322.767778,2018-02-01
2017-04-20,2017-04-11,0,545.126991,545.126991,
2018-01-22,2018-01-09,0,268.002269,268.002269,
2017-12-07,2017-12-04,0,313.868403,313.868403,
2018-04-06,2018-04-03,0,193.812512,193.812512,
2018-02-16,2018-02-02,0,243.135579,243.135579,
2018-03-19,2018-02-14,0,212.153889,212.153889,
2017-09-12,2017-08-29,0,399.878368,399.878368,
2018-01-08,2017-12-19,0,281.865972,281.865972,
2018-01-26,2018-01-18,0,264.160521,264.160521,
2017-09-22,2017-09-20,0,390.036308,390.036308,
2018-03-20,2018-02-26,0,210.924722,210.924722,
2017-08-23,2017-08-20,0,419.7839,419.7839,
2017-08-07,2017-07-21,0,436.007118,436.007118,
2017-07-21,2017-06-28,0,453.074884,453.074884,
2017-08-22,2017-08-03,1,93.743472,420.930069,2017-11-24
2018-01-16,2018-01-11,0,274.224734,274.224734,
2017-07-14,2017-07-05,0,460.051759,460.051759,
2018-04-05,2018-03-23,1,64.904549,194.931887,2018-06-09
2017-12-11,2017-11-26,0,309.827546,309.827546,
2018-04-11,2018-04-03,0,189.063519,189.063519,
2018-03-11,2018-03-08,0,220.285938,220.285938,
2018-04-20,2018-04-03,0,180.072037,180.072037,
2018-02-21,2018-02-14,0,237.780046,237.780046,
2017-05-16,2017-04-16,0,519.05169,519.05169,
2017-12-05,2017-11-15,0,315.938495,315.938495,
2017-04-05,2017-03-15,0,560.266042,560.266042,
2017-04-05,2017-03-23,0,560.136887,560.136887,
2018-03-10,2018-02-25,0,221.070752,221.070752,
2018-02-08,2018-01-31,0,250.870648,250.870648,
2017-12-20,2017-12-13,0,300.838287,300.838287,
2017-06-26,2017-05-31,0,478.200301,478.200301,
2017-12-19,2017-12-01,0,302.011794,302.011794,
2017-02-10,2017-01-25,0,614.365613,614.365613,
2018-03-24,2018-03-10,1,78.982407,207.137257,2018-06-11
2017-09-25,2017-09-16,0,387.212164,387.212164,
2018-04-16,2018-03-26,0,183.792917,183.792917,
2018-04-13,2018-03-21,0,187.179525,187.179525,
2018-01-11,2018-01-02,0,279.07809,279.07809,
2017-07-31,2017-07-14,0,443.115139,443.115139,
2017-06-05,2017-05-27,0,499.325671,499.325671,
2017-08-14,2017-08-03,0,428.870058,428.870058,
2017-05-19,2017-05-06,0,516.037616,516.037616,
2018-03-21,2018-03-12,0,209.996782,209.996782,
2017-07-06,2017-06-27,0,468.35588,468.35588,
2017-05-16,2017-05-04,0,519.062604,519.062604,
2017-06-19,2017-06-08,0,484.851736,484.851736,
2017-05-17,2017-04-30,0,518.081505,518.081505,
2017-07-25,2017-07-17,0,448.791748,448.791748,
2017-12-21,2017-11-18,0,300.043727,300.043727,
2017-06-05,2017-05-22,0,499.026377,499.026377,
2017-07-26,2017-07-16,0,447.961111,447.961111,
2017-12-13,2017-12-11,0,307.954954,307.954954,
2018-01-03,2017-12-09,0,286.919097,286.919097,
2017-03-01,2017-02-17,0,595.226678,595.226678,
2017-08-02,2017-07-23,0,440.819595,440.819595,
2018-03-13,2018-02-22,0,218.651065,218.651065,
2017-10-10,2017-09-26,0,371.801609,371.801609,
2017-02-02,2017-01-24,0,622.046134,622.046134,
2017-12-09,2017-11-26,0,311.967917,311.967917,
2018-02-22,2018-01-29,0,236.806447,236.806447,
2018-04-02,2018-02-20,0,197.955417,197.955417,
2017-08-18,2017-08-13,0,424.98169,424.98169,
2018-04-18,2018-04-14,0,182.09956,182.09956,
2017-02-17,2017-02-07,0,607.016863,607.016863,
2017-12-16,2017-12-10,0,305.143102,305.143102,
2017-04-10,2017-04-02,0,555.257188,555.257188,
2017-12-17,2017-12-05,0,304.148044,304.148044,
2017-08-01,2017-07-25,0,441.8614,441.8614,
2017-12-17,2017-12-08,0,304.181678,304.181678,
2018-03-02,2018-02-28,0,228.984977,228.984977,
2018-01-22,2018-01-11,0,268.03147,268.03147,
2018-01-09,2017-11-27,0,280.834491,280.834491,
2018-04-05,2018-03-22,0,195.141505,195.141505,
2018-01-06,2017-11-29,0,284.495556,284.495556,
2018-01-10,2017-12-12,0,279.859583,279.859583,
2018-03-16,2018-03-14,0,215.044352,215.044352,
2017-12-22,2017-12-11,0,298.864757,298.864757,
2018-01-18,2017-12-12,0,272.208275,272.208275,
2017-08-14,2017-07-28,0,428.83669,428.83669,
2017-12-13,2017-12-05,0,308.115579,308.115579,
2017-12-14,2017-11-23,0,306.851979,306.851979,
2017-08-09,2017-07-28,0,434.016146,434.016146,
2017-11-17,2017-10-31,0,333.968322,333.968322,
2017-09-14,2017-08-17,0,398.105185,398.105185,
2017-11-13,2017-11-07,0,337.885949,337.885949,
2017-05-22,2017-05-13,0,513.41213,513.41213,
2018-04-04,2018-03-13,0,196.688773,196.688773,
2017-07-06,2017-06-25,0,468.059861,468.059861,
2018-03-20,2018-02-27,0,210.839039,210.839039,
2018-04-18,2018-04-02,0,181.914421,181.914421,
2017-07-13,2017-07-06,0,460.869745,460.869745,
2017-12-21,2017-12-12,0,299.835752,299.835752,
2017-04-06,2017-03-31,0,559.032882,559.032882,
2017-10-05,2017-09-17,0,376.889919,376.889919,
2018-03-27,2018-03-20,0,203.886979,203.886979,
2017-07-21,2017-07-13,0,452.970729,452.970729,
2017-05-07,2017-04-20,0,528.168345,528.168345,
2017-09-14,2017-09-08,0,398.148299,398.148299,
2017-12-18,2017-12-13,0,302.848657,302.848657,
2017-10-02,2017-09-25,0,380.028495,380.028495,
2018-04-16,2018-04-05,0,184.116319,184.116319,
2018-03-02,2018-02-01,0,229.016181,229.016181,
2018-02-06,2018-01-30,0,253.036875,253.036875,
2017-11-29,2017-11-11,0,322.044711,322.044711,
2017-12-06,2017-11-26,0,315.674444,315.674444,
2017-11-07,2017-10-06,0,343.844005,343.844005,
2018-02-20,2018-02-02,0,238.91066,238.91066,
2018-02-19,2018-02-01,0,239.74647,239.74647,
2017-12-18,2017-12-07,0,303.113449,303.113449,
2017-07-04,2017-06-24,0,470.135093,470.135093,
2017-11-01,2017-10-25,0,349.879549,349.879549,
2018-02-15,2018-01-24,0,244.064225,244.064225,
2018-01-04,2017-12-27,0,286.034502,286.034502,
2018-01-16,2018-01-11,0,274.039144,274.039144,
2018-01-04,2017-12-04,0,285.746366,285.746366,
2017-05-15,2017-05-01,0,520.271192,520.271192,
2018-03-09,2018-02-15,0,222.019884,222.019884,
2017-05-05,2017-04-15,0,530.152998,530.152998,
2017-06-16,2017-05-30,0,488.074896,488.074896,
2018-04-12,2018-04-02,0,188.104525,188.104525,
2018-01-03,2017-12-21,0,286.737326,286.737326,
2018-04-03,2018-03-02,0,196.835278,196.835278,
2017-08-14,2017-08-07,0,429.005081,429.005081,
2017-10-02,2017-09-11,0,380.094942,380.094942,
2017-12-26,2017-12-09,0,294.795521,294.795521,
2018-02-19,2018-01-25,1,8.022975,240.105255,2018-02-27
2018-02-19,2018-02-01,0,239.949537,239.949537,
2018-03-21,2018-03-15,0,210.119213,210.119213,
2018-02-08,2018-01-16,0,250.922731,250.922731,
2017-03-13,2017-03-01,0,583.184039,583.184039,
2017-06-19,2017-06-11,0,484.822512,484.822512,
2017-12-03,2017-11-24,0,317.882824,317.882824,
2017-09-04,2017-08-25,0,408.042708,408.042708,
2017-05-22,2017-05-15,0,513.010509,513.010509,
2017-09-22,2017-09-14,0,389.896921,389.896921,
2017-11-13,2017-11-09,0,338.059028,338.059028,
2018-01-31,2018-01-04,0,258.836933,258.836933,
2018-02-08,2018-02-01,0,250.796678,250.796678,
2018-02-06,2018-01-31,0,252.921898,252.921898,
2017-05-19,2017-05-07,0,516.290162,516.290162,
2018-01-31,2018-01-18,0,258.784144,258.784144,
2016-10-31,2016-10-05,0,715.825602,715.825602,
2017-10-09,2017-10-01,0,372.991956,372.991956,
2017-03-03,2017-02-27,0,593.27662,593.27662,
2017-09-01,2017-08-18,1,20.002558,411.148252,2017-09-21
2017-11-09,2017-10-31,0,341.877616,341.877616,
2017-10-18,2017-10-12,0,363.925336,363.925336,
2017-12-08,2017-12-04,0,313.010856,313.010856,
2018-01-13,2017-12-22,0,277.188426,277.188426,
2018-01-09,2017-12-27,0,280.813438,280.813438,
2017-09-23,2017-09-11,0,389.172882,389.172882,
2018-03-24,2018-03-15,0,207.67235,207.67235,
2017-05-02,2017-04-18,0,533.107269,533.107269,
2017-06-28,2017-06-23,0,476.225081,476.225081,
2017-10-03,2017-09-25,0,378.974965,378.974965,
2018-03-26,2018-03-15,0,205.002581,205.002581,
2018-03-09,2018-02-23,0,222.716539,222.716539,
2018-03-23,2018-02-28,0,207.835,207.835,
2018-02-07,2018-01-31,0,251.796343,251.796343,
2018-02-27,2018-02-10,0,231.739861,231.739861,
2017-06-05,2017-05-28,0,499.194769,499.194769,
2018-04-02,2018-03-16,0,198.162269,198.162269,
2018-02-03,2018-02-01,0,256.079063,256.079063,
2017-12-22,2017-12-12,0,299.001551,299.001551,
2018-01-19,2018-01-15,0,271.088507,271.088507,
2017-11-06,2017-10-31,0,345.140741,345.140741,
2018-04-13,2018-03-31,0,186.943113,186.943113,
2018-04-18,2018-03-08,0,181.976343,181.976343,
2017-12-12,2017-11-25,0,308.778843,308.778843,
2018-01-29,2018-01-17,0,260.997419,260.997419,
2018-02-28,2018-02-08,0,230.921863,230.921863,
2017-12-15,2017-12-13,0,305.931551,305.931551,
2017-07-22,2017-07-03,0,452.083866,452.083866,
2018-02-14,2018-01-19,0,244.800833,244.800833,
2017-03-15,2017-03-04,0,581.3586,581.3586,
2018-01-19,2017-12-27,0,270.951806,270.951806,
2017-04-06,2017-03-19,0,559.050255,559.050255,
2017-06-29,2017-06-18,0,475.014259,475.014259,
2018-02-08,2018-02-06,0,250.79963,250.79963,
2017-04-19,2017-04-06,0,546.275359,546.275359,
2018-04-16,2018-04-10,0,183.731736,183.731736,
2017-12-12,2017-11-24,0,308.747303,308.747303,
2017-09-18,2017-09-12,1,238.593287,393.858056,2018-05-15
2018-01-09,2017-11-28,0,280.953519,280.953519,
2017-03-16,2017-03-12,0,580.046921,580.046921,
2017-08-16,2017-08-09,0,426.913912,426.913912,
2017-09-01,2017-08-26,0,410.950139,410.950139,
2018-03-14,2018-02-10,0,216.835648,216.835648,
2018-03-14,2018-02-26,0,216.932928,216.932928,
2017-05-30,2017-05-22,0,505.324468,505.324468,
2017-11-29,2017-11-24,0,321.810359,321.810359,
2018-04-19,2018-03-17,0,180.908773,180.908773,
2018-03-23,2018-03-07,0,207.931736,207.931736,
2018-04-12,2018-03-30,0,188.179734,188.179734,
2017-05-19,2017-05-15,0,516.385799,516.385799,
2018-02-06,2018-01-12,0,253.076887,253.076887,
2018-01-26,2018-01-22,0,264.139896,264.139896,
2018-04-13,2018-03-27,0,186.760382,186.760382,
2017-05-27,2017-05-10,0,508.183785,508.183785,
2017-06-08,2017-06-02,0,496.010845,496.010845,
2017-05-26,2017-05-19,0,509.307164,509.307164,
2018-04-12,2018-04-02,0,187.878819,187.878819,
2018-03-23,2018-02-27,0,207.949653,207.949653,
2017-05-19,2017-04-30,0,516.165046,516.165046,
2017-05-26,2017-05-16,1,117.421794,509.37728,2017-09-20
2018-02-22,2018-01-17,0,236.73691,236.73691,
2018-01-06,2017-12-05,0,284.161516,284.161516,
2017-03-24,2017-03-18,0,572.136782,572.136782,
2018-01-18,2017-12-28,0,271.809502,271.809502,
2018-03-26,2018-03-21,0,204.934907,204.934907,
2018-01-30,2018-01-15,0,260.265428,260.265428,
2017-09-15,2017-09-10,0,396.994792,396.994792,
2017-11-16,2017-10-31,0,334.908275,334.908275,
2017-06-07,2017-05-29,0,497.076181,497.076181,
2018-01-25,2018-01-12,0,264.805602,264.805602,
2017-05-24,2017-05-11,0,511.369873,511.369873,
2018-01-22,2018-01-09,0,267.903611,267.903611,
2018-01-08,2017-12-27,0,281.826481,281.826481,
2018-02-23,2018-02-16,0,236.161991,236.161991,
2017-10-18,2017-10-07,0,363.965498,363.965498,
2017-08-16,2017-08-03,0,426.913796,426.913796,
2017-11-03,2017-10-27,0,347.886539,347.886539,
2017-07-27,2017-07-19,0,446.855891,446.855891,
2017-05-04,2017-04-25,0,531.079074,531.079074,
2017-09-18,2017-09-04,0,394.147743,394.147743,
2016-10-15,2016-10-08,0,731.869352,731.869352,
2017-08-11,2017-08-07,0,432.178889,432.178889,
2017-10-03,2017-09-14,0,379.1736,379.1736,
2017-07-31,2017-07-26,0,443.067188,443.067188,
2017-03-27,2017-03-20,0,569.053576,569.053576,
2017-09-18,2017-09-09,0,393.886493,393.886493,
2017-08-10,2017-08-08,0,433.009236,433.009236,
2018-03-15,2018-02-08,0,215.860475,215.860475,
2018-01-04,2017-12-05,0,286.02294,286.02294,
2017-06-05,2017-05-31,0,499.015868,499.015868,
2017-03-04,2017-02-16,0,592.338912,592.338912,
2018-01-10,2017-12-27,0,279.972384,279.972384,
2018-03-20,2018-02-11,0,211.123345,211.123345,
2017-11-17,2017-11-12,0,334.202407,334.202407,
2017-08-21,2017-08-07,0,421.997662,421.997662,
2017-02-14,2017-02-07,0,610.258819,610.258819,
2017-12-19,2017-12-14,0,301.970648,301.970648,
2017-07-05,2017-06-23,0,469.140752,469.140752,
2017-11-29,2017-11-19,0,322.716285,322.716285,
2018-02-14,2018-02-05,0,244.933032,244.933032,
2018-01-09,2017-12-16,0,280.930417,280.930417,
2017-08-21,2017-08-01,0,421.861319,421.861319,
2018-04-11,2018-03-17,0,189.676065,189.676065,
2017-06-19,2017-05-24,0,485.038009,485.038009,
2017-05-10,2017-04-18,0,525.236319,525.236319,
2018-04-12,2018-03-29,0,187.810579,187.810579,
2018-01-26,2018-01-08,0,263.784028,263.784028,
2017-07-19,2017-07-08,0,455.083623,455.083623,
2017-07-26,2017-07-07,0,448.685231,448.685231,
2018-04-11,2018-03-20,0,189.063461,189.063461,
2018-03-07,2018-02-18,0,223.896713,223.896713,
2017-12-04,2017-11-21,0,316.799236,316.799236,
2017-12-19,2017-11-25,0,302.065567,302.065567,
2017-08-29,2017-08-13,1,12.056181,413.975694,2017-09-10
2018-02-19,2018-01-31,0,239.755301,239.755301,
2017-03-13,2017-03-06,0,583.393576,583.393576,
2018-04-02,2018-03-07,0,198.238773,198.238773,
2017-06-16,2017-06-05,0,488.107465,488.107465,
2017-10-24,2017-10-23,0,357.775185,357.775185,
2018-02-19,2018-02-05,0,240.289456,240.289456,
2017-09-14,2017-09-02,0,398.015475,398.015475,
2018-04-19,2018-04-16,0,180.79772,180.79772,
2017-05-05,2017-04-22,0,530.077998,530.077998,
2017-08-22,2017-08-15,0,421.005972,421.005972,
2017-06-26,2017-06-20,0,477.994005,477.994005,
2017-05-12,2017-05-03,0,523.17463,523.17463,
2018-04-17,2018-04-06,0,182.757778,182.757778,
2018-02-18,2018-01-24,0,240.964086,240.964086,
2018-02-05,2018-01-30,0,253.949537,253.949537,
2018-02-22,2018-02-05,0,236.959757,236.959757,
2018-03-22,2018-03-20,0,208.866782,208.866782,
2017-09-29,2017-09-12,0,382.987083,382.987083,
2018-02-26,2018-02-13,0,233.018241,233.018241,
2017-10-17,2017-10-11,0,364.801123,364.801123,
2018-02-14,2018-01-03,0,244.822998,244.822998,
2017-08-24,2017-08-16,0,418.901308,418.901308,
2018-04-17,2018-03-07,0,183.448565,183.448565,
2017-11-07,2017-10-24,0,343.962072,343.962072,
2018-01-17,2017-12-30,0,272.865602,272.865602,
2017-08-23,2017-08-13,0,419.866701,419.866701,
2017-11-21,2017-11-10,0,329.869132,329.869132,
2017-08-10,2017-07-31,0,433.719664,433.719664,
2018-03-02,2018-02-07,0,228.9336,228.9336,
2017-11-28,2017-11-11,0,322.911447,322.911447,
2017-10-20,2017-10-13,0,361.9836,361.9836,
2018-03-27,2018-03-01,0,204.700394,204.700394,
2018-02-14,2018-01-24,0,244.772766,244.772766,
2017-10-30,2017-10-11,0,351.884491,351.884491,
2018-01-30,2018-01-20,0,259.757812,259.757812,
2017-09-08,2017-08-31,0,403.892488,403.892488,
2017-12-05,2017-11-24,0,315.976481,315.976481,
2017-08-20,2017-08-05,0,423.140567,423.140567,
2018-04-12,2018-03-07,0,187.859456,187.859456,
2017-12-16,2017-11-26,0,305.612257,305.612257,
2018-01-29,2018-01-13,0,260.938704,260.938704,
2017-08-19,2017-07-28,0,424.140995,424.140995,
2017-05-17,2017-05-08,0,518.307963,518.307963,
2018-03-31,2018-03-27,0,200.154653,200.154653,
2018-04-17,2018-04-05,0,182.759537,182.759537,
2017-12-12,2017-11-30,0,308.862014,308.862014,
2017-08-11,2017-08-07,0,432.033461,432.033461,
2017-06-09,2017-06-06,0,495.252986,495.252986,
2018-04-16,2018-03-28,0,184.01706,184.01706,
2017-12-14,2017-12-01,0,307.196667,307.196667,
2017-10-06,2017-09-25,0,375.972361,375.972361,
2017-09-20,2017-09-05,0,392.017674,392.017674,
2018-03-24,2018-03-20,0,207.67478,207.67478,
2016-11-24,2016-10-10,0,692.10735,692.10735,
2017-11-28,2017-11-19,0,323.681157,323.681157,
2017-12-14,2017-11-26,0,306.966574,306.966574,
2017-05-08,2017-04-29,0,527.141076,527.141076,
2018-03-12,2018-03-02,0,218.814317,218.814317,
2017-09-21,2017-09-10,0,390.907766,390.907766,
2018-02-21,2018-02-08,0,237.816065,237.816065,
2017-12-20,2017-12-17,0,300.799086,300.799086,
2017-09-11,2017-09-04,0,400.775278,400.775278,
2017-07-18,2017-07-04,0,456.272639,456.272639,
2018-01-15,2017-12-12,0,274.903762,274.903762,
2017-12-12,2017-11-24,0,308.906424,308.906424,
2018-02-05,2018-01-18,0,253.820336,253.820336,
2017-10-26,2017-10-15,0,355.891979,355.891979,
2017-08-26,2017-08-05,0,417.122407,417.122407,
2018-04-04,2018-03-10,0,195.939653,195.939653,
2018-02-27,2018-02-20,1,53.878576,231.806111,2018-04-22
2017-09-15,2017-09-07,0,397.011782,397.011782,
2017-11-23,2017-11-10,0,327.752338,327.752338,
2018-02-17,2018-02-08,0,242.183507,242.183507,
2018-03-20,2018-01-03,0,211.091458,211.091458,
2018-02-22,2018-02-07,0,237.049803,237.049803,
2017-12-27,2017-12-25,0,293.893854,293.893854,
2017-12-07,2017-11-21,0,314.308762,314.308762,
2017-08-30,2017-08-23,0,412.94985,412.94985,
2018-01-22,2018-01-15,0,267.881424,267.881424,
2017-02-23,2017-02-12,0,601.043218,601.043218,
2018-03-27,2018-02-28,0,204.051123,204.051123,
2018-01-25,2018-01-22,0,265.012407,265.012407,
2018-03-16,2018-03-09,0,214.879086,214.879086,
2018-04-13,2018-04-02,0,186.902049,186.902049,
2017-03-03,2017-02-23,0,593.030833,593.030833,
2017-12-22,2017-12-20,0,298.83897,298.83897,
2017-07-28,2017-07-23,1,229.662211,445.842037,2018-03-15
2018-01-19,2018-01-10,0,271.162743,271.162743,
2017-05-10,2017-05-06,0,525.251435,525.251435,
2017-06-22,2017-06-05,0,482.123102,482.123102,
2018-04-15,2018-03-26,0,185.223264,185.223264,
2017-11-07,2017-10-23,0,343.972975,343.972975,
2018-04-18,2018-04-12,1,59.650914,181.97772,2018-06-17
2017-12-30,2017-12-04,0,290.950243,290.950243,
2018-02-15,2018-02-02,0,244.08103,244.08103,
2017-08-23,2017-08-15,0,420.524491,420.524491,
2017-12-11,2017-12-06,0,310.089144,310.089144,
2017-12-28,2017-12-20,0,292.847373,292.847373,
2017-12-07,2017-11-29,0,314.0911,314.0911,
2018-04-11,2018-04-09,0,188.940012,188.940012,
2017-12-06,2017-11-21,0,314.974005,314.974005,
2017-04-19,2017-04-13,0,546.188426,546.188426,
2018-03-27,2018-02-22,0,204.15412,204.15412,
2017-10-24,2017-10-18,0,358.039861,358.039861,
2017-12-05,2017-11-10,0,316.059688,316.059688,
2017-06-09,2017-05-31,0,494.882257,494.882257,
2017-07-03,2017-06-25,0,471.095,471.095,
2017-12-26,2017-12-09,0,295.003981,295.003981,
2017-03-14,2017-01-31,0,582.261366,582.261366,
2017-12-20,2017-12-01,0,300.952211,300.952211,
2017-10-18,2017-10-08,0,363.976944,363.976944,
2018-02-05,2018-01-05,0,254.217847,254.217847,
2017-12-06,2017-11-14,0,315.693634,315.693634,
2017-07-17,2017-07-09,0,457.03956,457.03956,
2018-03-14,2018-02-16,0,217.239363,217.239363,
2017-12-14,2017-11-24,0,306.870012,306.870012,
2018-02-01,2018-01-22,0,257.908762,257.908762,
2017-09-01,2017-08-13,0,410.97691,410.97691,
2017-09-09,2017-09-04,0,403.005718,403.005718,
2017-12-04,2017-11-23,0,317.073194,317.073194,
2017-11-29,2017-11-24,0,321.880521,321.880521,
2018-01-25,2018-01-14,0,264.889641,264.889641,
2017-11-22,2017-11-15,0,328.883831,328.883831,
2017-12-21,2017-11-18,0,300.010671,300.010671,
2018-01-24,2017-12-28,0,266.722569,266.722569,
2017-10-27,2017-10-20,0,354.740532,354.740532,
2018-03-09,2018-02-20,0,221.824907,221.824907,
2017-03-23,2017-03-08,0,572.974988,572.974988,
2017-12-23,2017-12-06,0,298.101493,298.101493,
2018-03-26,2018-03-19,0,205.001215,205.001215,
2018-02-14,2018-02-02,0,245.002986,245.002986,
2017-08-23,2017-08-21,0,420.129167,420.129167,
2017-05-02,2017-04-09,0,533.383507,533.383507,
2017-11-30,2017-11-15,0,320.841053,320.841053,
2018-02-28,2018-02-20,0,230.823333,230.823333,
2017-12-27,2017-11-27,0,293.903646,293.903646,
2017-05-08,2017-04-18,0,527.052535,527.052535,
2018-03-03,2018-02-14,0,228.064803,228.064803,
2017-10-04,2017-09-14,0,377.810579,377.810579,
2018-02-28,2018-02-12,0,230.808032,230.808032,
2017-11-20,2017-11-12,0,330.878924,330.878924,
2018-03-26,2018-03-15,0,204.794259,204.794259,
2017-12-30,2017-12-14,0,291.180012,291.180012,
2018-01-30,2018-01-14,0,260.704942,260.704942,
2017-05-22,2017-05-11,0,512.969907,512.969907,
2018-02-21,2018-02-13,0,237.820208,237.820208,
2017-02-17,2017-02-04,0,607.219965,607.219965,
2017-02-06,2017-01-25,0,618.115162,618.115162,
2017-03-30,2017-03-22,0,566.306076,566.306076,
2017-06-29,2017-06-17,0,475.210903,475.210903,
2018-04-19,2018-04-12,0,181.030394,181.030394,
2017-12-13,2017-11-30,0,307.907384,307.907384,
2018-02-27,2018-02-18,0,231.863519,231.863519,
2017-10-31,2017-10-22,0,350.855995,350.855995,
2017-10-24,2017-10-01,0,357.98581,357.98581,
2017-12-07,2017-12-02,0,314.664792,314.664792,
2018-02-18,2018-02-15,0,240.921944,240.921944,
2017-11-29,2017-11-18,0,321.734317,321.734317,
2017-05-10,2017-04-26,0,525.253056,525.253056,
2017-02-17,2017-02-10,0,607.296123,607.296123,
2017-08-03,2017-07-23,0,439.896308,439.896308,
2018-02-18,2018-02-03,0,241.053958,241.053958,
2018-03-16,2018-03-01,0,214.794155,214.794155,
2017-04-13,2017-03-31,0,552.169583,552.169583,
2018-03-27,2018-03-16,0,203.953715,203.953715,
2017-04-11,2017-04-04,0,554.183206,554.183206,
2017-05-31,2017-05-09,0,504.372222,504.372222,
2017-02-12,2017-02-06,0,612.585069,612.585069,
2018-01-05,2017-12-04,0,285.717755,285.717755,
2018-03-16,2018-02-20,0,214.925938,214.925938,
2017-12-12,2017-12-01,0,308.938565,308.938565,
2017-10-12,2017-09-17,0,370.011655,370.011655,
2018-04-06,2018-03-30,0,193.896887,193.896887,
2018-02-02,2018-01-11,0,257.260093,257.260093,
2017-12-13,2017-11-24,0,307.987164,307.987164,
2017-11-21,2017-11-06,0,329.866377,329.866377,
2017-06-06,2017-05-24,1,70.985521,498.107188,2017-08-16
2017-08-21,2017-08-07,0,421.924132,421.924132,
2017-09-02,2017-08-19,0,410.071157,410.071157,
2018-03-15,2018-02-21,0,216.695532,216.695532,
